,book_id,genre,Book-Rating,book_title,generic_genre
12438,16185864,Picture book,9.0,The Five Chinese Brothers,Other
12438,16185864,Children's literature,9.0,The Five Chinese Brothers,Children's Literature
12438,16185864,Fiction,9.0,The Five Chinese Brothers,Fiction
12439,16186787,Science Fiction,,Into the Out Of,Science Fiction
12439,16186787,Speculative fiction,,Into the Out Of,Science Fiction
12439,16186787,Horror,,Into the Out Of,Horror
12439,16186787,Fiction,,Into the Out Of,Fiction
12442,16216395,Science Fiction,7.25,Brown Girl in the Ring,Science Fiction
12442,16216395,Urban fantasy,7.25,Brown Girl in the Ring,Fantasy
12442,16216395,Magic realism,7.25,Brown Girl in the Ring,Other
12442,16216395,Speculative fiction,7.25,Brown Girl in the Ring,Science Fiction
12442,16216395,Fiction,7.25,Brown Girl in the Ring,Fiction
12442,16216395,Horror,7.25,Brown Girl in the Ring,Horror
12443,16230393,Speculative fiction,9.285714285714286,Dragons of Summer Flame,Science Fiction
12443,16230393,Fantasy,9.285714285714286,Dragons of Summer Flame,Fantasy
12443,16230393,Fiction,9.285714285714286,Dragons of Summer Flame,Fiction
12444,16235225,Science Fiction,6.0,Midnight Robber,Science Fiction
12444,16235225,Speculative fiction,6.0,Midnight Robber,Science Fiction
12444,16235225,Horror,6.0,Midnight Robber,Horror
12446,16240817,Speculative fiction,8.0,Enchantress from the Stars,Science Fiction
12447,16250549,Mystery,8.0,C is for Corpse,Mystery
12447,16250549,Speculative fiction,8.0,C is for Corpse,Science Fiction
12447,16250549,Fiction,8.0,C is for Corpse,Fiction
12447,16250549,Suspense,8.0,C is for Corpse,Mystery
12448,16250752,Fantasy,8.2,Prince of the Blood,Fantasy
12449,16251903,Mystery,,E Is for Evidence,Mystery
12449,16251903,Speculative fiction,,E Is for Evidence,Science Fiction
12449,16251903,Fiction,,E Is for Evidence,Fiction
12449,16251903,Suspense,,E Is for Evidence,Mystery
12450,16252078,Mystery,7.5636363636363635,I Is for Innocent,Mystery
12450,16252078,Speculative fiction,7.5636363636363635,I Is for Innocent,Science Fiction
12450,16252078,Fiction,7.5636363636363635,I Is for Innocent,Fiction
12450,16252078,Suspense,7.5636363636363635,I Is for Innocent,Mystery
12451,16252208,Mystery,7.963636363636364,J Is for Judgment,Mystery
12451,16252208,Speculative fiction,7.963636363636364,J Is for Judgment,Science Fiction
12451,16252208,Fiction,7.963636363636364,J Is for Judgment,Fiction
12451,16252208,Suspense,7.963636363636364,J Is for Judgment,Mystery
12452,16252578,Mystery,7.680851063829787,L Is for Lawless,Mystery
12452,16252578,Speculative fiction,7.680851063829787,L Is for Lawless,Science Fiction
12452,16252578,Fiction,7.680851063829787,L Is for Lawless,Fiction
12452,16252578,Suspense,7.680851063829787,L Is for Lawless,Mystery
12453,16252603,Mystery,7.822222222222222,M Is for Malice,Mystery
12453,16252603,Speculative fiction,7.822222222222222,M Is for Malice,Science Fiction
12453,16252603,Fiction,7.822222222222222,M Is for Malice,Fiction
12453,16252603,Suspense,7.822222222222222,M Is for Malice,Mystery
12454,16252757,Mystery,7.333333333333333,O Is for Outlaw,Mystery
12454,16252757,Speculative fiction,7.333333333333333,O Is for Outlaw,Science Fiction
12454,16252757,Fiction,7.333333333333333,O Is for Outlaw,Fiction
12454,16252757,Suspense,7.333333333333333,O Is for Outlaw,Mystery
12455,16253575,Science Fiction,,Twilight at the Well of Souls,Science Fiction
12455,16253575,Speculative fiction,,Twilight at the Well of Souls,Science Fiction
12455,16253575,Fiction,,Twilight at the Well of Souls,Fiction
12456,16256136,Science Fiction,6.4,Blue Light,Science Fiction
12456,16256136,Speculative fiction,6.4,Blue Light,Science Fiction
12456,16256136,Horror,6.4,Blue Light,Horror
12456,16256136,Fiction,6.4,Blue Light,Fiction
12458,16274299,Horror,8.666666666666666,Untamed,Horror
12458,16274299,Fantasy,8.666666666666666,Untamed,Fantasy
12458,16274299,Young adult literature,8.666666666666666,Untamed,Young Adult
12458,16274299,Paranormal romance,8.666666666666666,Untamed,Romance
12459,16279722,Fiction,,The Elected Member,Fiction
12459,16279722,Novel,,The Elected Member,Novel
12460,16351148,Speculative fiction,7.2,Waking the Moon,Science Fiction
12460,16351148,Fiction,7.2,Waking the Moon,Fiction
12460,16351148,Novel,7.2,Waking the Moon,Novel
12462,16368948,Young adult literature,8.25,Fat Chance,Young Adult
12463,16371741,Thriller,8.333333333333334,The Berkut,Thriller
12463,16371741,Alternate history,8.333333333333334,The Berkut,Historical
12463,16371741,Historical novel,8.333333333333334,The Berkut,Historical
12466,16416725,Science Fiction,,A Matter of Profit,Science Fiction
12466,16416725,Speculative fiction,,A Matter of Profit,Science Fiction
12468,16437827,Science Fiction,6.0,Alien Minds,Science Fiction
12469,16448980,Fantasy,7.666666666666667,The King's Buccaneer,Fantasy
12470,16452006,Young adult literature,8.0,Rainbow Boys,Young Adult
12471,16452030,Young adult literature,10.0,Rainbow High,Young Adult
12474,16499587,Fiction,6.6,A Thousand Country Roads,Fiction
12474,16499587,Romance novel,6.6,A Thousand Country Roads,Romance
12475,16515705,Mystery,,Dead Heat,Mystery
12475,16515705,Fiction,,Dead Heat,Fiction
12475,16515705,Suspense,,Dead Heat,Mystery
12476,16525158,Sword and sorcery,5.0,Conan the Defender,Other
12476,16525158,Speculative fiction,5.0,Conan the Defender,Science Fiction
12476,16525158,Fantasy,5.0,Conan the Defender,Fantasy
12477,16543334,Young adult literature,,Apocalypse,Young Adult
12479,16614375,Children's literature,10.0,Ivan the Terrible,Children's Literature
12480,16617888,Romance novel,,Armance,Romance
12482,16622189,Fiction,7.666666666666667,Change of Heart,Fiction
12483,16629981,Children's literature,,The Animal Family,Children's Literature
12484,16632451,Thriller,7.325581395348837,Saving Faith,Thriller
12484,16632451,Fiction,7.325581395348837,Saving Faith,Fiction
12486,16649707,Autobiography,,Loitering with Intent,Autobiography/Memoir
12486,16649707,Biography,,Loitering with Intent,Biography
12486,16649707,Fiction,,Loitering with Intent,Fiction
12488,16692331,Children's literature,8.0,The Saturdays,Children's Literature
12488,16692331,Fiction,8.0,The Saturdays,Fiction
12489,16694742,Travel,8.0,A Year in Provence,Travel
12489,16694742,Biography,8.0,A Year in Provence,Biography
12489,16694742,Sociology,8.0,A Year in Provence,Other
12489,16694742,Autobiography,8.0,A Year in Provence,Autobiography/Memoir
12491,16709999,Speculative fiction,7.333333333333333,Great Sky River,Science Fiction
12492,16726224,Speculative fiction,8.0,Klingsor's Last Summer,Science Fiction
12492,16726224,Novel,8.0,Klingsor's Last Summer,Novel
12493,16761092,Fiction,9.0,She Came to Stay,Fiction
12494,16770754,Novel,7.0,"Careful, He Might Hear You",Novel
12495,16775340,Novel,,The Slow Natives,Novel
12496,16782931,Speculative fiction,,Switchers,Science Fiction
12496,16782931,Fantasy,,Switchers,Fantasy
12497,16791995,Western fiction,,Buckskin Brigades,Other
12498,16792059,Fiction,6.0,The Girls of Slender Means,Fiction
12500,16797581,Crime Fiction,,Last Bus to Woodstock,Crime
12500,16797581,Mystery,,Last Bus to Woodstock,Mystery
12500,16797581,Fiction,,Last Bus to Woodstock,Fiction
12500,16797581,Suspense,,Last Bus to Woodstock,Mystery
12502,16824523,Autobiography,6.5,One L,Autobiography/Memoir
12502,16824523,Biography,6.5,One L,Biography
12503,16825737,Crime Fiction,6.375,The Laws of Our Fathers,Crime
12503,16825737,Fiction,6.375,The Laws of Our Fathers,Fiction
12504,16829053,Crime Fiction,6.2,Personal Injuries,Crime
12504,16829053,Fiction,6.2,Personal Injuries,Fiction
12505,16839895,Thriller,8.454545454545455,No Second Chance,Thriller
12505,16839895,Mystery,8.454545454545455,No Second Chance,Mystery
12506,16857366,Science Fiction,,The Time Stream,Science Fiction
12507,16864642,Science Fiction,3.0,Final Blackout,Science Fiction
12507,16864642,Speculative fiction,3.0,Final Blackout,Science Fiction
12508,16865814,Crime Fiction,7.0,Smuggler's Moon,Crime
12508,16865814,Historical novel,7.0,Smuggler's Moon,Historical
12509,16880989,Novel,10.0,The World Is Full of Married Men,Novel
12510,16898816,Speculative fiction,10.0,Midnight's Choice,Science Fiction
12510,16898816,Fantasy,10.0,Midnight's Choice,Fantasy
12511,16905773,Fiction,10.0,The World Is Full Of Divorced Women,Fiction
12512,16914694,Children's literature,5.0,Wild Blood,Children's Literature
12512,16914694,Fantasy,5.0,Wild Blood,Fantasy
12512,16914694,Speculative fiction,5.0,Wild Blood,Science Fiction
12512,16914694,Fiction,5.0,Wild Blood,Fiction
12513,16918680,Children's literature,6.5,Outcast,Children's Literature
12513,16918680,Fantasy,6.5,Outcast,Fantasy
12514,16931176,Young adult literature,5.0,The Babysitter,Young Adult
12515,16932679,Crime Fiction,5.25,The Unexpected Guest,Crime
12515,16932679,Mystery,5.25,The Unexpected Guest,Mystery
12515,16932679,Fiction,5.25,The Unexpected Guest,Fiction
12515,16932679,Suspense,5.25,The Unexpected Guest,Mystery
12516,16932853,Children's literature,9.0,Daniel's Story,Children's Literature
12517,16933300,Crime Fiction,7.666666666666667,Spider's Web,Crime
12518,16946317,Speculative fiction,7.5,Which Witch?,Science Fiction
12518,16946317,Children's literature,7.5,Which Witch?,Children's Literature
12519,16959943,Fiction,9.0,The Finishing School,Fiction
12520,16960544,Mystery,7.888888888888889,Remember Me,Mystery
12520,16960544,Children's literature,7.888888888888889,Remember Me,Children's Literature
12520,16960544,Fiction,7.888888888888889,Remember Me,Fiction
12520,16960544,Suspense,7.888888888888889,Remember Me,Mystery
12522,16984030,Science Fiction,,Lords of Creation,Science Fiction
12523,16985103,Children's literature,5.0,The Big Wave,Children's Literature
12523,16985103,Fiction,5.0,The Big Wave,Fiction
12524,16995823,Speculative fiction,,American Beauty,Science Fiction
12524,16995823,Children's literature,,American Beauty,Children's Literature
12524,16995823,Fiction,,American Beauty,Fiction
12524,16995823,Novel,,American Beauty,Novel
12525,17011636,Crime Fiction,8.5,Prayers for Rain,Crime
12525,17011636,Mystery,8.5,Prayers for Rain,Mystery
12525,17011636,Fiction,8.5,Prayers for Rain,Fiction
12525,17011636,Suspense,8.5,Prayers for Rain,Mystery
12526,17031088,Crime Fiction,,An Experiment In Treason,Crime
12526,17031088,Historical novel,,An Experiment In Treason,Historical
12527,17031213,Speculative fiction,7.5,"Lost Boy, Lost Girl",Science Fiction
12528,17033977,Thriller,8.8,The Assassini,Thriller
12529,17035775,Fantasy,,Belladonna,Fantasy
12530,17039299,Speculative fiction,7.5,Floating Dragon,Science Fiction
12530,17039299,Horror,7.5,Floating Dragon,Horror
12530,17039299,Fiction,7.5,Floating Dragon,Fiction
12531,17042961,Science Fiction,7.083333333333333,The World Below,Science Fiction
12532,17051385,Novel,,Miramar,Novel
12533,17077656,Science Fiction,9.0,The Cloning of Joanna May,Science Fiction
12533,17077656,Speculative fiction,9.0,The Cloning of Joanna May,Science Fiction
12534,17085241,Mystery,7.0,Flower Net,Mystery
12534,17085241,Novel,7.0,Flower Net,Novel
12534,17085241,Fiction,7.0,Flower Net,Fiction
12534,17085241,Suspense,7.0,Flower Net,Mystery
12535,17088523,Crime Fiction,7.547619047619047,Black Notice,Crime
12535,17088523,Fiction,7.547619047619047,Black Notice,Fiction
12536,17126431,Mystery,8.0,The Interior,Mystery
12536,17126431,Novel,8.0,The Interior,Novel
12536,17126431,Fiction,8.0,The Interior,Fiction
12536,17126431,Suspense,8.0,The Interior,Mystery
12537,17129362,Gay novel,10.0,A Single Man,Other
12538,17136775,Sword and sorcery,,Conan the Formidable,Other
12538,17136775,Speculative fiction,,Conan the Formidable,Science Fiction
12538,17136775,Fantasy,,Conan the Formidable,Fantasy
12538,17136775,Fiction,,Conan the Formidable,Fiction
12539,17139588,Speculative fiction,8.375,The Fermata,Science Fiction
12539,17139588,Fiction,8.375,The Fermata,Fiction
12539,17139588,Novel,8.375,The Fermata,Novel
12541,17149705,Children's literature,7.0,Keeping the Moon,Children's Literature
12541,17149705,Young adult literature,7.0,Keeping the Moon,Young Adult
12541,17149705,Fiction,7.0,Keeping the Moon,Fiction
12542,17160931,Mystery,5.666666666666667,Dragon Bones,Mystery
12542,17160931,Fiction,5.666666666666667,Dragon Bones,Fiction
12542,17160931,Novel,5.666666666666667,Dragon Bones,Novel
12543,17165147,Fiction,,Wild Meat and the Bully Burgers,Fiction
12544,17182328,Speculative fiction,,Cereus Blooms at Night,Science Fiction
12546,17227230,Thriller,8.0,Run Before the Wind,Thriller
12546,17227230,Fiction,8.0,Run Before the Wind,Fiction
12546,17227230,Suspense,8.0,Run Before the Wind,Mystery
12547,17227674,Thriller,8.2,Chiefs,Thriller
12547,17227674,Mystery,8.2,Chiefs,Mystery
12547,17227674,Fiction,8.2,Chiefs,Fiction
12548,17227893,Science Fiction,7.0,Green Fire,Science Fiction
12548,17227893,Speculative fiction,7.0,Green Fire,Science Fiction
12550,17249739,Historical fiction,7.0,"Blood Red, Snow White",Historical
12550,17249739,Historical novel,7.0,"Blood Red, Snow White",Historical
12551,17253525,Science Fiction,8.0,Flowers for Algernon,Science Fiction
12551,17253525,Speculative fiction,8.0,Flowers for Algernon,Science Fiction
12551,17253525,Children's literature,8.0,Flowers for Algernon,Children's Literature
12551,17253525,Fiction,8.0,Flowers for Algernon,Fiction
12551,17253525,Novel,8.0,Flowers for Algernon,Novel
12552,17258010,Thriller,7.857142857142857,Capital Crimes,Thriller
12552,17258010,Mystery,7.857142857142857,Capital Crimes,Mystery
12552,17258010,Fiction,7.857142857142857,Capital Crimes,Fiction
12552,17258010,Suspense,7.857142857142857,Capital Crimes,Mystery
12553,17284095,Fiction,,The Ash Garden,Fiction
12554,17302236,Fiction,8.0,Too Loud a Solitude,Fiction
12555,17306745,Fantasy,,Dwellers in the Mirage,Fantasy
12556,17321945,Fiction,6.0,Chances,Fiction
12557,17347115,Science Fiction,8.0,Brokedown Palace,Science Fiction
12557,17347115,Fantasy,8.0,Brokedown Palace,Fantasy
12557,17347115,Fiction,8.0,Brokedown Palace,Fiction
12558,17351255,Fiction,6.6,Lady Boss,Fiction
12558,17351255,Romance novel,6.6,Lady Boss,Romance
12559,17361988,Non-fiction,8.0,Alfred Hitchcock and the Making of Psycho,Non-fiction
12560,17363594,Western fiction,9.0,The Lone Star Ranger,Other
12560,17363594,Western,9.0,The Lone Star Ranger,Other
12560,17363594,Fiction,9.0,The Lone Star Ranger,Fiction
12560,17363594,Romance novel,9.0,The Lone Star Ranger,Romance
12561,17367469,Speculative fiction,7.0,Staring at the Sun,Science Fiction
12561,17367469,Fiction,7.0,Staring at the Sun,Fiction
12562,17370186,Fantasy,5.0,Sasquatch,Fantasy
12565,17413325,Detective fiction,3.5,School Days,Mystery
12565,17413325,Speculative fiction,3.5,School Days,Science Fiction
12566,17434043,Science Fiction,7.5,Return to Mars,Science Fiction
12566,17434043,Speculative fiction,7.5,Return to Mars,Science Fiction
12566,17434043,Fiction,7.5,Return to Mars,Fiction
12567,17451636,Fiction,6.84,Pagan Babies,Fiction
12567,17451636,Novel,6.84,Pagan Babies,Novel
12569,17455370,Chick lit,7.272727272727272,Cause Celeb,Other
12569,17455370,Comic novel,7.272727272727272,Cause Celeb,Other
12569,17455370,Fiction,7.272727272727272,Cause Celeb,Fiction
12570,17463595,Alternate history,8.0,Against the Tide of Years,Historical
12570,17463595,Science Fiction,8.0,Against the Tide of Years,Science Fiction
12570,17463595,Speculative fiction,8.0,Against the Tide of Years,Science Fiction
12571,17468324,Science Fiction,,The Other Place,Science Fiction
12571,17468324,Speculative fiction,,The Other Place,Science Fiction
12571,17468324,Young adult literature,,The Other Place,Young Adult
12572,17469150,Speculative fiction,4.333333333333333,Ghoul,Science Fiction
12572,17469150,Horror,4.333333333333333,Ghoul,Horror
12572,17469150,Fiction,4.333333333333333,Ghoul,Fiction
12573,17474857,Children's literature,,The Various,Children's Literature
12574,17480810,Young adult literature,10.0,The Earth House,Young Adult
12575,17481030,Speculative fiction,8.5,Ombria in Shadow,Science Fiction
12576,17482095,Young adult literature,5.0,Tempted,Young Adult
12577,17504410,Children's literature,7.0,Stop the Train,Children's Literature
12578,17507535,Detective fiction,7.916666666666667,Potshot,Mystery
12580,17552689,Novel,7.75,Hallucinating Foucault,Novel
12582,17558218,Historical novel,10.0,Child of the Northern Spring,Historical
12583,17564352,Fiction,7.0,Fair Stood the Wind for France,Fiction
12583,17564352,Novel,7.0,Fair Stood the Wind for France,Novel
12585,17589267,Fantasy,7.0,The Elfin Ship,Fantasy
12586,17592016,Mystery,8.6,Nerve,Mystery
12586,17592016,Speculative fiction,8.6,Nerve,Science Fiction
12586,17592016,Fiction,8.6,Nerve,Fiction
12586,17592016,Suspense,8.6,Nerve,Mystery
12588,17609968,Children's literature,7.5,Understood Betsy,Children's Literature
12588,17609968,Fiction,7.5,Understood Betsy,Fiction
12590,17612031,Children's literature,7.181818181818182,Secrets,Children's Literature
12590,17612031,Fiction,7.181818181818182,Secrets,Fiction
12591,17651888,Techno-thriller,8.0,The Dark Fields,Thriller
12591,17651888,Novel,8.0,The Dark Fields,Novel
12598,17654377,Fiction,9.0,The Bell,Fiction
12599,17660330,Mystery,8.0,Dead Cert,Mystery
12599,17660330,Fiction,8.0,Dead Cert,Fiction
12599,17660330,Suspense,8.0,Dead Cert,Mystery
12599,17660330,Historical novel,8.0,Dead Cert,Historical
